AREA_SQMI,COUNTY,GEOM.coordinates,GEOM.type,ID_BLOCK,ID_BLOCK_CODE,ID_EBD_NAME,ID_NCBA_BLOCK,ID_OLD_ID,ID_S123_NOSPACES,ID_S123_NOSPACES_TEMP,ID_S123_SPACES,ID_S123_SPACES_TEMP,ID_WEB_BLOCKMAP,NW_X,NW_Y,POSITION,PRIORITY,QUADID,QUAD_BLOCK,QUAD_NAME,REGION,SE_X,SE_Y,SUBNAT2,TYPE,_id
10.23516421,BLADEN,"[[[-78.6875073,34.58335386],[-78.6875073,34.54168589],[-78.62500716,34.54168589],[-78.62500716,34.58335386],[-78.6875073,34.58335386]]]",Polygon,ABBOTTSBURG-CE,34078E6CE,Abbottsburg CE,ABBOTTSBURG-CE,Abbottsburg-CE,Abbottsburg_CE,Abbottsburg_CE,Abbottsburg CE,Abbottsburg CE,Abbottsburg CE,-78.6875073,34.58335386,Inside,0,34078E6,CE,ABBOTTSBURG,4,-78.62500716,34.54168589,US-NC-017,Non-priority,34078E6CE
10.23509544,BLADEN,"[[[-78.75000745,34.58335386],[-78.75000745,34.54168699],[-78.6875073,34.54168699],[-78.6875073,34.58335386],[-78.75000745,34.58335386]]]",Polygon,ABBOTTSBURG-CW,34078E6CW,Abbottsburg CW,ABBOTTSBURG-CW,Abbottsburg-CW,Abbottsburg_CW,Abbottsburg_CW,Abbottsburg CW,Abbottsburg CW,Abbottsburg CW,-78.75000745,34.58335386,Inside,0,34078E6,CW,ABBOTTSBURG,4,-78.6875073,34.54168699,US-NC-017,Non-priority,34078E6CW
10.22991068,BLADEN,"[[[-78.6875073,34.62502057],[-78.6875073,34.58335334],[-78.62500714,34.58335334],[-78.62500714,34.62502057],[-78.6875073,34.62502057]]]",Polygon,ABBOTTSBURG-NE,34078E6NE,Abbottsburg NE,ABBOTTSBURG-NE,Abbottsburg-NE,Abbottsburg_NE,Abbottsburg_NE,Abbottsburg NE,Abbottsburg NE,Abbottsburg NE,-78.6875073,34.62502057,Inside,0,34078E6,NE,ABBOTTSBURG,4,-78.62500714,34.58335334,US-NC-017,Non-priority,34078E6NE
10.2297224,BLADEN,"[[[-78.75000745,34.62502054],[-78.75000745,34.58335385],[-78.6875073,34.58335385],[-78.6875073,34.62502054],[-78.75000745,34.62502054]]]",Polygon,ABBOTTSBURG-NW,34078E6NW,Abbottsburg NW,ABBOTTSBURG-NW,Abbottsburg-NW,Abbottsburg_NW,Abbottsburg_NW,Abbottsburg NW,Abbottsburg NW,Abbottsburg NW,-78.75000745,34.62502054,Inside,0,34078E6,NW,ABBOTTSBURG,4,-78.6875073,34.58335385,US-NC-017,Non-priority,34078E6NW
10.24026626,BLADEN,"[[[-78.68750735,34.541687],[-78.68750735,34.5000193],[-78.62500716,34.5000193],[-78.62500716,34.541687],[-78.68750735,34.541687]]]",Polygon,ABBOTTSBURG-SE,34078E6SE,Abbottsburg SE,ABBOTTSBURG-SE,Abbottsburg-SE,Abbottsburg_SE,Abbottsburg_SE,Abbottsburg SE,Abbottsburg SE,Abbottsburg SE,-78.68750735,34.541687,Inside,1,34078E6,SE,ABBOTTSBURG,4,-78.62500716,34.5000193,US-NC-017,Priority,34078E6SE
10.24029129,BLADEN,"[[[-78.75000745,34.541687],[-78.75000745,34.50002015],[-78.6875073,34.50002015],[-78.6875073,34.541687],[-78.75000745,34.541687]]]",Polygon,ABBOTTSBURG-SW,34078E6SW,Abbottsburg SW,ABBOTTSBURG-SW,Abbottsburg-SW,Abbottsburg_SW,Abbottsburg_SW,Abbottsburg SW,Abbottsburg SW,Abbottsburg SW,-78.75000745,34.541687,Inside,0,34078E6,SW,ABBOTTSBURG,4,-78.6875073,34.50002015,US-NC-017,Non-priority,34078E6SW
10.2664475,BRUNSWICK,"[[[-78.18750735,34.33335394],[-78.18750735,34.2916871],[-78.12500723,34.2916871],[-78.12500723,34.33335394],[-78.18750735,34.33335394]]]",Polygon,ACME-CE,34078C2CE,Acme CE,ACME-CE,Acme-CE,Acme_CE,Acme_CE,Acme CE,Acme CE,Acme CE,-78.18750735,34.33335394,Inside,0,34078c2,CE,ACME,4,-78.12500723,34.2916871,US-NC-019,Non-priority,34078C2CE
10.26647817,COLUMBUS,"[[[-78.25000763,34.33335394],[-78.25000763,34.29168711],[-78.18750734,34.29168711],[-78.18750734,34.33335394],[-78.25000763,34.33335394]]]",Polygon,ACME-CW,34078C2CW,Acme CW,ACME-CW,Acme-CW,Acme_CW,Acme_CW,Acme CW,Acme CW,Acme CW,-78.25000763,34.33335394,Inside,0,34078c2,CW,ACME,4,-78.18750734,34.29168711,US-NC-047,Non-priority,34078C2CW
10.26113436,BRUNSWICK,"[[[-78.18750735,34.37502046],[-78.18750735,34.33335391],[-78.12500722,34.33335391],[-78.12500722,34.37502046],[-78.18750735,34.37502046]]]",Polygon,ACME-NE,34078C2NE,Acme NE,ACME-NE,Acme-NE,Acme_NE,Acme_NE,Acme NE,Acme NE,Acme NE,-78.18750735,34.37502046,Estuarine,0,34078c2,NE,ACME,4,-78.12500722,34.33335391,US-NC-019,Non-priority,34078C2NE
10.26116179,COLUMBUS,"[[[-78.25000763,34.37502051],[-78.25000763,34.33335394],[-78.18750735,34.33335394],[-78.18750735,34.37502051],[-78.25000763,34.37502051]]]",Polygon,ACME-NW,34078C2NW,Acme NW,ACME-NW,Acme-NW,Acme_NW,Acme_NW,Acme NW,Acme NW,Acme NW,-78.25000763,34.37502051,Estuarine,0,34078c2,NW,ACME,4,-78.18750735,34.33335394,US-NC-047,Non-priority,34078C2NW
10.27168219,BRUNSWICK,"[[[-78.18750734,34.29168711],[-78.18750734,34.25002029],[-78.12500719,34.25002029],[-78.12500719,34.29168711],[-78.18750734,34.29168711]]]",Polygon,ACME-SE,34078C2SE,Acme SE,ACME-SE,Acme-SE,Acme_SE,Acme_SE,Acme SE,Acme SE,Acme SE,-78.18750734,34.29168711,Inside,1,34078c2,SE,ACME,4,-78.12500719,34.25002029,US-NC-019,Priority,34078C2SE
10.27172009,BRUNSWICK,"[[[-78.25000762,34.29168711],[-78.25000762,34.25002029],[-78.18750724,34.25002029],[-78.18750724,34.29168711],[-78.25000762,34.29168711]]]",Polygon,ACME-SW,34078C2SW,Acme SW,ACME-SW,Acme-SW,Acme_SW,Acme_SW,Acme SW,Acme SW,Acme SW,-78.25000762,34.29168711,Inside,0,34078c2,SW,ACME,4,-78.18750724,34.25002029,US-NC-047,Non-priority,34078C2SW
10.06617104,DAVIE,"[[[-80.43750908,35.95835404],[-80.43750908,35.91668546],[-80.37500898,35.91668546],[-80.37500898,35.95835404],[-80.43750908,35.95835404]]]",Polygon,ADVANCE-CE,35080H4CE,Advance CE,ADVANCE-CE,Advance-CE,Advance_CE,Advance_CE,Advance CE,Advance CE,Advance CE,-80.43750908,35.95835404,Inside,0,35080h4,CE,ADVANCE,7,-80.37500898,35.91668546,US-NC-059,Non-priority,35080H4CE
10.06623525,DAVIE,"[[[-80.50000915,35.95835333],[-80.50000915,35.91668544],[-80.43750907,35.91668544],[-80.43750907,35.95835333],[-80.50000915,35.95835333]]]",Polygon,ADVANCE-CW,35080H4CW,Advance CW,ADVANCE-CW,Advance-CW,Advance_CW,Advance_CW,Advance CW,Advance CW,Advance CW,-80.50000915,35.95835333,Inside,0,35080h4,CW,ADVANCE,7,-80.43750907,35.91668544,US-NC-059,Non-priority,35080H4CW
10.06110959,FORSYTH,"[[[-80.4375092,36.00002124],[-80.4375092,35.95835333],[-80.37500898,35.95835333],[-80.37500898,36.00002124],[-80.4375092,36.00002124]]]",Polygon,ADVANCE-NE,35080H4NE,Advance NE,ADVANCE-NE,Advance-NE,Advance_NE,Advance_NE,Advance NE,Advance NE,Advance NE,-80.4375092,36.00002124,Inside,0,35080h4,NE,ADVANCE,7,-80.37500898,35.95835333,US-NC-067,Non-priority,35080H4NE
10.0611856,DAVIE,"[[[-80.50000926,36.00002113],[-80.50000926,35.95835329],[-80.43750908,35.95835329],[-80.43750908,36.00002113],[-80.50000926,36.00002113]]]",Polygon,ADVANCE-NW,35080H4NW,Advance NW,ADVANCE-NW,Advance-NW,Advance_NW,Advance_NW,Advance NW,Advance NW,Advance NW,-80.50000926,36.00002113,Inside,0,35080h4,NW,ADVANCE,7,-80.43750908,35.95835329,US-NC-059,Non-priority,35080H4NW
10.07087469,DAVIE,"[[[-80.43750924,35.91668674],[-80.43750924,35.87501944],[-80.37500898,35.87501944],[-80.37500898,35.91668674],[-80.43750924,35.91668674]]]",Polygon,ADVANCE-SE,35080H4SE,Advance SE,ADVANCE-SE,Advance-SE,Advance_SE,Advance_SE,Advance SE,Advance SE,Advance SE,-80.43750924,35.91668674,Inside,1,35080h4,SE,ADVANCE,7,-80.37500898,35.87501944,US-NC-059,Priority,35080H4SE
10.07083279,DAVIE,"[[[-80.50000934,35.91668546],[-80.50000934,35.87501943],[-80.43750907,35.87501943],[-80.43750907,35.91668546],[-80.50000934,35.91668546]]]",Polygon,ADVANCE-SW,35080H4SW,Advance SW,ADVANCE-SW,Advance-SW,Advance_SW,Advance_SW,Advance SW,Advance SW,Advance SW,-80.50000934,35.91668546,Inside,0,35080h4,SW,ADVANCE,7,-80.43750907,35.87501943,US-NC-059,Non-priority,35080H4SW
10.02084191,WARREN,"[[[-78.18750725,36.33335499],[-78.18750725,36.29168819],[-78.12500717,36.29168819],[-78.12500717,36.33335499],[-78.18750725,36.33335499]]]",Polygon,AFTON-CE,36078C2CE,Afton CE,AFTON-CE,Afton-CE,Afton_CE,Afton_CE,Afton CE,Afton CE,Afton CE,-78.18750725,36.33335499,Inside,0,36078c2,CE,AFTON,3,-78.12500717,36.29168819,US-NC-185,Non-priority,36078C2CE
10.02084629,WARREN,"[[[-78.25000734,36.33335498],[-78.25000734,36.29168819],[-78.18750724,36.29168819],[-78.18750724,36.33335498],[-78.25000734,36.33335498]]]",Polygon,AFTON-CW,36078C2CW,Afton CW,AFTON-CW,Afton-CW,Afton_CW,Afton_CW,Afton CW,Afton CW,Afton CW,-78.25000734,36.33335498,Inside,0,36078c2,CW,AFTON,3,-78.18750724,36.29168819,US-NC-185,Non-priority,36078C2CW
10.01583399,WARREN,"[[[-78.18750725,36.37502176],[-78.18750725,36.33335498],[-78.12500718,36.33335498],[-78.12500718,36.37502176],[-78.18750725,36.37502176]]]",Polygon,AFTON-NE,36078C2NE,Afton NE,AFTON-NE,Afton-NE,Afton_NE,Afton_NE,Afton NE,Afton NE,Afton NE,-78.18750725,36.37502176,Inside,0,36078c2,NE,AFTON,3,-78.12500718,36.33335498,US-NC-185,Non-priority,36078C2NE
10.0158482,WARREN,"[[[-78.25000734,36.37502176],[-78.25000734,36.33335498],[-78.18750719,36.33335498],[-78.18750719,36.37502176],[-78.25000734,36.37502176]]]",Polygon,AFTON-NW,36078C2NW,Afton NW,AFTON-NW,Afton-NW,Afton_NW,Afton_NW,Afton NW,Afton NW,Afton NW,-78.25000734,36.37502176,Inside,0,36078c2,NW,AFTON,3,-78.18750719,36.33335498,US-NC-185,Non-priority,36078C2NW
10.02577808,WARREN,"[[[-78.18750731,36.29168821],[-78.18750731,36.25002165],[-78.12500717,36.25002165],[-78.12500717,36.29168821],[-78.18750731,36.29168821]]]",Polygon,AFTON-SE,36078C2SE,Afton SE,AFTON-SE,Afton-SE,Afton_SE,Afton_SE,Afton SE,Afton SE,Afton SE,-78.18750731,36.29168821,Inside,1,36078c2,SE,AFTON,3,-78.12500717,36.25002165,US-NC-185,Priority,36078C2SE
10.0257886,WARREN,"[[[-78.2500074,36.29168819],[-78.2500074,36.25002159],[-78.18750724,36.25002159],[-78.18750724,36.29168819],[-78.2500074,36.29168819]]]",Polygon,AFTON-SW,36078C2SW,Afton SW,AFTON-SW,Afton-SW,Afton_SW,Afton_SW,Afton SW,Afton SW,Afton SW,-78.2500074,36.29168819,Inside,0,36078c2,SW,AFTON,3,-78.18750724,36.25002159,US-NC-185,Non-priority,36078C2SW
10.02086071,HERTFORD,"[[[-76.93750654,36.33335527],[-76.93750654,36.29168848],[-76.87500635,36.29168848],[-76.87500635,36.33335527],[-76.93750654,36.33335527]]]",Polygon,AHOSKIE-CE,36076C8CE,Ahoskie CE,AHOSKIE-CE,Ahoskie-CE,Ahoskie_CE,Ahoskie_CE,Ahoskie CE,Ahoskie CE,Ahoskie CE,-76.93750654,36.33335527,Estuarine,0,36076c8,CE,AHOSKIE,1,-76.87500635,36.29168848,US-NC-091,Non-priority,36076C8CE
10.02087712,HERTFORD,"[[[-77.0000068,36.33335527],[-77.0000068,36.29168845],[-76.93750653,36.29168845],[-76.93750653,36.33335527],[-77.0000068,36.33335527]]]",Polygon,AHOSKIE-CW,36076C8CW,Ahoskie CW,AHOSKIE-CW,Ahoskie-CW,Ahoskie_CW,Ahoskie_CW,Ahoskie CW,Ahoskie CW,Ahoskie CW,-77.0000068,36.33335527,Inside,0,36076c8,CW,AHOSKIE,1,-76.93750653,36.29168845,US-NC-091,Non-priority,36076C8CW
10.01586298,HERTFORD,"[[[-76.93750654,36.37502205],[-76.93750654,36.33335527],[-76.87500628,36.33335527],[-76.87500628,36.37502205],[-76.93750654,36.37502205]]]",Polygon,AHOSKIE-NE,36076C8NE,Ahoskie NE,AHOSKIE-NE,Ahoskie-NE,Ahoskie_NE,Ahoskie_NE,Ahoskie NE,Ahoskie NE,Ahoskie NE,-76.93750654,36.37502205,Inside,0,36076c8,NE,AHOSKIE,1,-76.87500628,36.33335527,US-NC-091,Non-priority,36076C8NE
10.0158841,HERTFORD,"[[[-77.0000068,36.37502205],[-77.0000068,36.33335526],[-76.93750646,36.33335526],[-76.93750646,36.37502205],[-77.0000068,36.37502205]]]",Polygon,AHOSKIE-NW,36076C8NW,Ahoskie NW,AHOSKIE-NW,Ahoskie-NW,Ahoskie_NW,Ahoskie_NW,Ahoskie NW,Ahoskie NW,Ahoskie NW,-77.0000068,36.37502205,Inside,0,36076c8,NW,AHOSKIE,1,-76.93750646,36.33335526,US-NC-091,Non-priority,36076C8NW
10.0258225,HERTFORD,"[[[-76.93750653,36.29168849],[-76.93750653,36.25002184],[-76.87500609,36.25002184],[-76.87500609,36.29168849],[-76.93750653,36.29168849]]]",Polygon,AHOSKIE-SE,36076C8SE,Ahoskie SE,AHOSKIE-SE,Ahoskie-SE,Ahoskie_SE,Ahoskie_SE,Ahoskie SE,Ahoskie SE,Ahoskie SE,-76.93750653,36.29168849,Inside,1,36076c8,SE,AHOSKIE,1,-76.87500609,36.25002184,US-NC-091,Priority,36076C8SE
10.02584947,HERTFORD,"[[[-77.0000068,36.29168848],[-77.0000068,36.25002174],[-76.93750631,36.25002174],[-76.93750631,36.29168848],[-77.0000068,36.29168848]]]",Polygon,AHOSKIE-SW,36076C8SW,Ahoskie SW,AHOSKIE-SW,Ahoskie-SW,Ahoskie_SW,Ahoskie_SW,Ahoskie SW,Ahoskie SW,Ahoskie SW,-77.0000068,36.29168848,Inside,0,36076c8,SW,AHOSKIE,1,-76.93750631,36.25002174,US-NC-091,Non-priority,36076C8SW
10.14212691,MACON,"[[[-83.43751224,35.3333541],[-83.43751224,35.29168727],[-83.37501209,35.29168727],[-83.37501209,35.3333541],[-83.43751224,35.3333541]]]",Polygon,ALARKA-CE,35083C4CE,Alarka CE,ALARKA-CE,Alarka-CE,Alarka_CE,Alarka_CE,Alarka CE,Alarka CE,Alarka CE,-83.43751224,35.3333541,Inside,0,35083c4,CE,ALARKA,9,-83.37501209,35.29168727,US-NC-113,Non-priority,35083C4CE
10.14208908,SWAIN,"[[[-83.50001211,35.3333541],[-83.50001211,35.29168727],[-83.43751224,35.29168727],[-83.43751224,35.3333541],[-83.50001211,35.3333541]]]",Polygon,ALARKA-CW,35083C4CW,Alarka CW,ALARKA-CW,Alarka-CW,Alarka_CW,Alarka_CW,Alarka CW,Alarka CW,Alarka CW,-83.50001211,35.3333541,Inside,0,35083c4,CW,ALARKA,9,-83.43751224,35.29168727,US-NC-173,Non-priority,35083C4CW
10.1369674,SWAIN,"[[[-83.43751231,35.37502066],[-83.43751231,35.33335399],[-83.37501209,35.33335399],[-83.37501209,35.37502066],[-83.43751231,35.37502066]]]",Polygon,ALARKA-NE,35083C4NE,Alarka NE,ALARKA-NE,Alarka-NE,Alarka_NE,Alarka_NE,Alarka NE,Alarka NE,Alarka NE,-83.43751231,35.37502066,Inside,0,35083c4,NE,ALARKA,9,-83.37501209,35.33335399,US-NC-173,Non-priority,35083C4NE
10.1369384,SWAIN,"[[[-83.50001231,35.37502068],[-83.50001231,35.33335407],[-83.43751224,35.33335407],[-83.43751224,35.37502068],[-83.50001231,35.37502068]]]",Polygon,ALARKA-NW,35083C4NW,Alarka NW,ALARKA-NW,Alarka-NW,Alarka_NW,Alarka_NW,Alarka NW,Alarka NW,Alarka NW,-83.50001231,35.37502068,Inside,0,35083c4,NW,ALARKA,9,-83.43751224,35.33335407,US-NC-173,Non-priority,35083C4NW
10.14724895,MACON,"[[[-83.43751224,35.29168732],[-83.43751224,35.25002055],[-83.37501187,35.25002055],[-83.37501187,35.29168732],[-83.43751224,35.29168732]]]",Polygon,ALARKA-SE,35083C4SE,Alarka SE,ALARKA-SE,Alarka-SE,Alarka_SE,Alarka_SE,Alarka SE,Alarka SE,Alarka SE,-83.43751224,35.29168732,Inside,1,35083c4,SE,ALARKA,9,-83.37501187,35.25002055,US-NC-113,Priority,35083C4SE
10.14721408,MACON,"[[[-83.50001215,35.29168732],[-83.50001215,35.25002052],[-83.43751213,35.25002052],[-83.43751213,35.29168732],[-83.50001215,35.29168732]]]",Polygon,ALARKA-SW,35083C4SW,Alarka SW,ALARKA-SW,Alarka-SW,Alarka_SW,Alarka_SW,Alarka SW,Alarka SW,Alarka SW,-83.50001215,35.29168732,Inside,0,35083c4,SW,ALARKA,9,-83.43751213,35.25002052,US-NC-113,Non-priority,35083C4SW
10.14237618,STANLY,"[[[-80.18750891,35.3333531],[-80.18750891,35.29168505],[-80.12500916,35.29168505],[-80.12500916,35.3333531],[-80.18750891,35.3333531]]]",Polygon,ALBEMARLE-CE,35080C2CE,Albemarle CE,ALBEMARLE-CE,Albemarle-CE,Albemarle_CE,Albemarle_CE,Albemarle CE,Albemarle CE,Albemarle CE,-80.18750891,35.3333531,Inside,0,35080c2,CE,ALBEMARLE,6,-80.12500916,35.29168505,US-NC-167,Non-priority,35080C2CE
10.1422892,STANLY,"[[[-80.25000863,35.3333536],[-80.25000863,35.29168505],[-80.18750891,35.29168505],[-80.18750891,35.3333536],[-80.25000863,35.3333536]]]",Polygon,ALBEMARLE-CW,35080C2CW,Albemarle CW,ALBEMARLE-CW,Albemarle-CW,Albemarle_CW,Albemarle_CW,Albemarle CW,Albemarle CW,Albemarle CW,-80.25000863,35.3333536,Inside,0,35080c2,CW,ALBEMARLE,6,-80.18750891,35.29168505,US-NC-167,Non-priority,35080C2CW
10.1372334,STANLY,"[[[-80.18750901,35.37502094],[-80.18750901,35.3333531],[-80.12500897,35.3333531],[-80.12500897,35.37502094],[-80.18750901,35.37502094]]]",Polygon,ALBEMARLE-NE,35080C2NE,Albemarle NE,ALBEMARLE-NE,Albemarle-NE,Albemarle_NE,Albemarle_NE,Albemarle NE,Albemarle NE,Albemarle NE,-80.18750901,35.37502094,Inside,0,35080c2,NE,ALBEMARLE,6,-80.12500897,35.3333531,US-NC-167,Non-priority,35080C2NE
10.13714519,STANLY,"[[[-80.2500089,35.37502091],[-80.2500089,35.3333531],[-80.18750891,35.3333531],[-80.18750891,35.37502091],[-80.2500089,35.37502091]]]",Polygon,ALBEMARLE-NW,35080C2NW,Albemarle NW,ALBEMARLE-NW,Albemarle-NW,Albemarle_NW,Albemarle_NW,Albemarle NW,Albemarle NW,Albemarle NW,-80.2500089,35.37502091,Inside,0,35080c2,NW,ALBEMARLE,6,-80.18750891,35.3333531,US-NC-167,Non-priority,35080C2NW
10.14703718,STANLY,"[[[-80.18750897,35.29168505],[-80.18750897,35.25001887],[-80.12500916,35.25001887],[-80.12500916,35.29168505],[-80.18750897,35.29168505]]]",Polygon,ALBEMARLE-SE,35080C2SE,Albemarle SE,ALBEMARLE-SE,Albemarle-SE,Albemarle_SE,Albemarle_SE,Albemarle SE,Albemarle SE,Albemarle SE,-80.18750897,35.29168505,Inside,1,35080c2,SE,ALBEMARLE,6,-80.12500916,35.25001887,US-NC-167,Priority,35080C2SE
10.05098014,HYDE,"[[[-76.06250483,36.08335502],[-76.06250483,36.04168825],[-76.00000412,36.04168825],[-76.00000412,36.08335502],[-76.06250483,36.08335502]]]",Polygon,(ALL WATER)-CE,36076A1CE,Albemarle Sound 1 (All Water) CE,ALBEMARLE_SOUND_1_(ALL_WATER)-CE,Albemarle-Sound-1-(All-Water)-CE,Albemarle_Sound_1_(All_Water)_CE,Albemarle_Sound_1_(All_Water)_CE,Albemarle Sound 1 (All Water) CE,Albemarle Sound 1 (All Water) CE,Albemarle Sound 1 (All Water) CE,-76.06250483,36.08335502,Outside,0,36076a1,CE,Albemarle Sound 1 (All Water),1,-76.00000412,36.04168825,US-NC-177,Non-priority,36076A1CE
10.05090102,HYDE,"[[[-76.12500506,36.08335508],[-76.12500506,36.04168825],[-76.06250482,36.04168825],[-76.06250482,36.08335508],[-76.12500506,36.08335508]]]",Polygon,(ALL WATER)-CW,36076A1CW,Albemarle Sound 1 (All Water) CW,ALBEMARLE_SOUND_1_(ALL_WATER)-CW,Albemarle-Sound-1-(All-Water)-CW,Albemarle_Sound_1_(All_Water)_CW,Albemarle_Sound_1_(All_Water)_CW,Albemarle Sound 1 (All Water) CW,Albemarle Sound 1 (All Water) CW,Albemarle Sound 1 (All Water) CW,-76.12500506,36.08335508,Outside,0,36076a1,CW,Albemarle Sound 1 (All Water),1,-76.06250482,36.04168825,US-NC-177,Non-priority,36076A1CW
10.04592976,HYDE,"[[[-76.06250483,36.12502178],[-76.06250483,36.08335502],[-76.00000413,36.08335502],[-76.00000413,36.12502178],[-76.06250483,36.12502178]]]",Polygon,(ALL WATER)-NE,36076A1NE,Albemarle Sound 1 (All Water) NE,ALBEMARLE_SOUND_1_(ALL_WATER)-NE,Albemarle-Sound-1-(All-Water)-NE,Albemarle_Sound_1_(All_Water)_NE,Albemarle_Sound_1_(All_Water)_NE,Albemarle Sound 1 (All Water) NE,Albemarle Sound 1 (All Water) NE,Albemarle Sound 1 (All Water) NE,-76.06250483,36.12502178,Outside,0,36076a1,NE,Albemarle Sound 1 (All Water),1,-76.00000413,36.08335502,US-NC-139,Non-priority,36076A1NE
10.04587861,HYDE,"[[[-76.12500506,36.1250218],[-76.12500506,36.08335502],[-76.06250482,36.08335502],[-76.06250482,36.1250218],[-76.12500506,36.1250218]]]",Polygon,(ALL WATER)-NW,36076A1NW,Albemarle Sound 1 (All Water) NW,ALBEMARLE_SOUND_1_(ALL_WATER)-NW,Albemarle-Sound-1-(All-Water)-NW,Albemarle_Sound_1_(All_Water)_NW,Albemarle_Sound_1_(All_Water)_NW,Albemarle Sound 1 (All Water) NW,Albemarle Sound 1 (All Water) NW,Albemarle Sound 1 (All Water) NW,-76.12500506,36.1250218,Outside,0,36076a1,NW,Albemarle Sound 1 (All Water),1,-76.06250482,36.08335502,US-NC-139,Non-priority,36076A1NW
10.05593103,HYDE,"[[[-76.06250483,36.04168826],[-76.06250483,36.00002162],[-76.00000412,36.00002162],[-76.00000412,36.04168826],[-76.06250483,36.04168826]]]",Polygon,(ALL WATER)-SE,36076A1SE,Albemarle Sound 1 (All Water) SE,ALBEMARLE_SOUND_1_(ALL_WATER)-SE,Albemarle-Sound-1-(All-Water)-SE,Albemarle_Sound_1_(All_Water)_SE,Albemarle_Sound_1_(All_Water)_SE,Albemarle Sound 1 (All Water) SE,Albemarle Sound 1 (All Water) SE,Albemarle Sound 1 (All Water) SE,-76.06250483,36.04168826,Open Water,1,36076a1,SE,Albemarle Sound 1 (All Water),1,-76.00000412,36.00002162,US-NC-177,Priority,36076A1SE
10.05591645,HYDE,"[[[-76.12500526,36.04168835],[-76.12500526,36.00002162],[-76.06250482,36.00002162],[-76.06250482,36.04168835],[-76.12500526,36.04168835]]]",Polygon,(ALL WATER)-SW,36076A1SW,Albemarle Sound 1 (All Water) SW,ALBEMARLE_SOUND_1_(ALL_WATER)-SW,Albemarle-Sound-1-(All-Water)-SW,Albemarle_Sound_1_(All_Water)_SW,Albemarle_Sound_1_(All_Water)_SW,Albemarle Sound 1 (All Water) SW,Albemarle Sound 1 (All Water) SW,Albemarle Sound 1 (All Water) SW,-76.12500526,36.04168835,Outside,0,36076a1,SW,Albemarle Sound 1 (All Water),1,-76.06250482,36.00002162,US-NC-177,Non-priority,36076A1SW
10.05069127,HYDE,"[[[-75.93750434,36.08335513],[-75.93750434,36.04168826],[-75.87500535,36.04168826],[-75.87500535,36.08335513],[-75.93750434,36.08335513]]]",Polygon,(ALL WATER)-CE,36075A8CE,Albemarle Sound 2 (All Water) CE,ALBEMARLE_SOUND_2_(ALL_WATER)-CE,Albemarle-Sound-2-(All-Water)-CE,Albemarle_Sound_2_(All_Water)_CE,Albemarle_Sound_2_(All_Water)_CE,Albemarle Sound 2 (All Water) CE,Albemarle Sound 2 (All Water) CE,Albemarle Sound 2 (All Water) CE,-75.93750434,36.08335513,Outside,0,36075a8,CE,Albemarle Sound 2 (All Water),1,-75.87500535,36.04168826,US-NC-053,Non-priority,36075A8CE
10.05083435,HYDE,"[[[-76.00000413,36.08335502],[-76.00000413,36.04168826],[-75.93750433,36.04168826],[-75.93750433,36.08335502],[-76.00000413,36.08335502]]]",Polygon,(ALL WATER)-CW,36075A8CW,Albemarle Sound 2 (All Water) CW,ALBEMARLE_SOUND_2_(ALL_WATER)-CW,Albemarle-Sound-2-(All-Water)-CW,Albemarle_Sound_2_(All_Water)_CW,Albemarle_Sound_2_(All_Water)_CW,Albemarle Sound 2 (All Water) CW,Albemarle Sound 2 (All Water) CW,Albemarle Sound 2 (All Water) CW,-76.00000413,36.08335502,Outside,0,36075a8,CW,Albemarle Sound 2 (All Water),1,-75.93750433,36.04168826,US-NC-055,Non-priority,36075A8CW
10.04568903,HYDE,"[[[-75.9375047,36.12502179],[-75.9375047,36.08335502],[-75.87500535,36.08335502],[-75.87500535,36.12502179],[-75.9375047,36.12502179]]]",Polygon,(ALL WATER)-NE,36075A8NE,Albemarle Sound 2 (All Water) NE,ALBEMARLE_SOUND_2_(ALL_WATER)-NE,Albemarle-Sound-2-(All-Water)-NE,Albemarle_Sound_2_(All_Water)_NE,Albemarle_Sound_2_(All_Water)_NE,Albemarle Sound 2 (All Water) NE,Albemarle Sound 2 (All Water) NE,Albemarle Sound 2 (All Water) NE,-75.9375047,36.12502179,Outside,0,36075a8,NE,Albemarle Sound 2 (All Water),1,-75.87500535,36.08335502,US-NC-053,Non-priority,36075A8NE
10.0458139,HYDE,"[[[-76.00000449,36.12502179],[-76.00000449,36.08335502],[-75.93750434,36.08335502],[-75.93750434,36.12502179],[-76.00000449,36.12502179]]]",Polygon,(ALL WATER)-NW,36075A8NW,Albemarle Sound 2 (All Water) NW,ALBEMARLE_SOUND_2_(ALL_WATER)-NW,Albemarle-Sound-2-(All-Water)-NW,Albemarle_Sound_2_(All_Water)_NW,Albemarle_Sound_2_(All_Water)_NW,Albemarle Sound 2 (All Water) NW,Albemarle Sound 2 (All Water) NW,Albemarle Sound 2 (All Water) NW,-76.00000449,36.12502179,Outside,0,36075a8,NW,Albemarle Sound 2 (All Water),1,-75.93750434,36.08335502,US-NC-029,Non-priority,36075A8NW
